annee,variete,commune,import,local
2020,Pomme,La Foa,338.5772058823529,NA
2020,Pomme,Mont-Dore,372.4113277623027,NA
2020,Pomme,Nouméa,383.0919146694759,NA
2020,Pomme,Païta,401.15646258503403,NA
2020,Pomme De Terre,Boulouparis,NA,290
2020,Pomme De Terre,Bourail,NA,295.85663082437276
2020,Pomme De Terre,Dumbéa,NA,308.4585507246377
2020,Pomme De Terre,Koné,NA,301.3504016064257
2020,Pomme De Terre,La Foa,NA,286.15789473684214
2020,Pomme De Terre,Mont-Dore,NA,318.59991039426524
2020,Pomme De Terre,Nouméa,NA,303.39628165715123
2020,Pomme De Terre,Païta,NA,319.8333333333333
2020,Pomme De Terre,Poindimié,NA,328.76897689768975
2020,Pomme De Terre,Poya,NA,336.6666666666667
2020,Potimarron,Bourail,NA,485.05555555555554
2020,Potimarron,Dumbéa,NA,480.7557251908397
2020,Potimarron,Koné,NA,479.35897435897436
2020,Potimarron,La Foa,NA,511.1111111111111
2020,Potimarron,Mont-Dore,NA,500.73015873015873
2020,Potimarron,Nouméa,NA,563.670731707317
2020,Potimarron,Païta,NA,417.5405405405405
2020,Potiron,Dumbéa,NA,465.25
2020,Potiron,Mont-Dore,NA,466.42857142857144
2020,Potiron,Nouméa,NA,510.1219512195122
2020,Prune,Bourail,569.15,NA
2020,Prune,Dumbéa,697.6533333333333,NA
2020,Prune,Koné,753.7931034482758,NA
2020,Prune,La Foa,718.2083333333334,NA
2020,Prune,Mont-Dore,730.7596899224807,NA
2020,Prune,Nouméa,687.795154185022,NA
2020,Prune,Païta,717.8,NA
2020,Pêche,Dumbéa,785.4651162790698,NA
2020,Pêche,Mont-Dore,796.5671641791045,NA
2020,Pêche,Nouméa,802.6439790575917,NA
2020,Pêche,Païta,800.3333333333334,NA
2020,Radis,Bourail,NA,460.90625
2020,Radis,Dumbéa,443.85714285714283,455.3053892215569
2020,Radis,Koné,NA,435
2020,Radis,La Foa,NA,392.75
2020,Radis,Mont-Dore,460.38461538461536,456.5765765765766
2020,Radis,Nouméa,470.70305676855895,452.43358395989975
2020,Radis,Païta,491.2352941176471,454.2857142857143
2020,Raisin,Bourail,917.6607142857143,NA
2020,Raisin,Dumbéa,851.36,NA
2020,Raisin,Koné,898.4561403508771,NA
2020,Raisin,La Foa,836.8380952380952,NA
2020,Raisin,Mont-Dore,826.5805739514349,NA
2020,Raisin,Nouméa,851.2566883586406,NA
2020,Raisin,Païta,939.4925373134329,NA
2020,Salade,Bourail,NA,573.796875
2020,Salade,Dumbéa,NA,649.121546961326
2020,Salade,Koné,NA,367.0735294117647
2020,Salade,Koumac,NA,489.4634146341463
2020,Salade,La Foa,NA,389.8809523809524
2020,Salade,Mont-Dore,NA,565.5433789954338
2020,Salade,Nouméa,720.9529411764706,517.5935143288084
2020,Salade,Païta,507.94444444444446,477.4921875
2020,Salade,Poindimié,NA,765.0980392156863
2020,Squash,Bourail,NA,299.5744680851064
2020,Squash,Dumbéa,349.5833333333333,297.02030456852793
2020,Squash,Koné,NA,310.05970149253733
2020,Squash,Koumac,NA,313.0357142857143
2020,Squash,La Foa,NA,280.95238095238096
2020,Squash,Mont-Dore,NA,323.2758620689655
2020,Squash,Nouméa,785.6666666666666,306.317617866005
2020,Squash,Païta,294.8421052631579,316.8181818181818
2020,Squash,Poindimié,NA,320
2020,Taro,Bourail,NA,833.8974358974359
2020,Taro,Dumbéa,NA,868.6981627296587
2020,Taro,Koné,NA,804.9659090909091
2020,Taro,Koumac,NA,836.3235294117648
2020,Taro,La Foa,NA,854.5454545454545
2020,Taro,Mont-Dore,NA,870.8
2020,Taro,Nouméa,NA,826.6972361809045
2020,Taro,Païta,NA,854.4605263157895
2020,Tomate,Bourail,573.7037037037037,867.8333333333334
2020,Tomate,Dumbéa,595.4042553191489,902.3346007604563
2020,Tomate,Koné,499,1243.9066666666668
2020,Tomate,Koumac,NA,1455.2941176470588
2020,Tomate,La Foa,662.4193548387096,616.9230769230769
2020,Tomate,Mont-Dore,558.7179487179487,643.768115942029
2020,Tomate,Nouméa,519.1275510204082,702.8175
2020,Tomate,Païta,573.3478260869565,589.425
2020,Tomate,Poindimié,NA,672.5
2020,Échalote,Bourail,904.2439024390244,NA
2020,Échalote,Dumbéa,979.4477611940298,NA
2020,Échalote,Koné,805.5641025641025,NA
2020,Échalote,La Foa,485.97872340425533,NA
2020,Échalote,Mont-Dore,970.5666666666667,NA
2020,Échalote,Nouméa,982,NA
2020,Échalote,Païta,978.8854166666666,NA
2021,Agrume : Autres,Bourail,555,451
2021,Agrume : Autres,Dumbéa,494.375,495
2021,Agrume : Autres,Koné,555,475
2021,Agrume : Autres,Mont-Dore,477.5,NA
2021,Agrume : Autres,Nouméa,527.7272727272727,463.0769230769231
2021,Ail,Bourail,303,NA
2021,Ail,Dumbéa,399.7049180327869,NA
2021,Ail,Koné,318.8181818181818,NA
2021,Ail,La Foa,295,NA
2021,Ail,Mont-Dore,397.6774193548387,NA
2021,Ail,Nouméa,436.8943533697632,NA
2021,Ail,Païta,513.8571428571429,NA
2021,Ananas,Bourail,NA,731.4285714285714
2021,Ananas,Dumbéa,638.5806451612904,731.768558951965
2021,Ananas,Koné,NA,678.4
2021,Ananas,Koumac,NA,448.2352941176471
2021,Ananas,La Foa,NA,748.4615384615385
2021,Ananas,Mont-Dore,NA,752.5694444444445
2021,Ananas,Nouméa,696.3888888888889,736.5770862800566
2021,Ananas,Païta,695,773.8541666666666
2021,Ananas,Poindimié,NA,558.3333333333334
2021,Asperge,Dumbéa,1995,NA
2021,Asperge,Koné,1555,NA
2021,Asperge,Nouméa,2914.52,NA
2021,Asperge,Païta,2704.4444444444443,NA
2021,Aubergine,Bourail,376.09090909090907,652.5
2021,Aubergine,Dumbéa,715,601.7815699658703
2021,Aubergine,Koné,664.4634146341464,654.375
2021,Aubergine,La Foa,780.5945945945946,674.5454545454545
2021,Aubergine,Mont-Dore,722.2307692307693,577.2420091324201
2021,Aubergine,Nouméa,614.4929577464789,614.0958737864078
2021,Aubergine,Païta,762.5,550.9920634920635
2021,Avocat,Bourail,841.6666666666666,930.7894736842105
2021,Avocat,Dumbéa,806.0625,921.5
2021,Avocat,Koné,832.1875,958.0769230769231
2021,Avocat,La Foa,853.59375,847.1428571428571
2021,Avocat,Mont-Dore,774.7727272727273,964.277108433735
2021,Avocat,Nouméa,795.9797297297297,951.0931899641577
2021,Avocat,Païta,943.3823529411765,1056.3636363636363
2021,Banane,Bourail,NA,617.6666666666666
2021,Banane,Dumbéa,NA,693.0825242718447
2021,Banane,Koné,NA,636.1538461538462
2021,Banane,Koumac,NA,543.1818181818181
2021,Banane,La Foa,NA,614.8717948717949
2021,Banane,Mont-Dore,NA,682.9190751445087
2021,Banane,Nouméa,3995,690.343811394892
2021,Banane,Païta,NA,694.5238095238095
2021,Banane,Poindimié,NA,603.8888888888889
2021,Banane Poingo,Bourail,NA,767.7272727272727
2021,Banane Poingo,Dumbéa,NA,911.2087912087912
2021,Banane Poingo,Koné,NA,789
2021,Banane Poingo,La Foa,NA,886.6666666666666
2021,Banane Poingo,Mont-Dore,NA,953.0681818181819
2021,Banane Poingo,Nouméa,687.5,868.5438596491229
2021,Banane Poingo,Païta,NA,933.2307692307693
2021,Banane Verte,Dumbéa,NA,637.9032258064516
2021,Basilic,Bourail,NA,185.5
2021,Basilic,Dumbéa,NA,176.04395604395606
2021,Basilic,Koné,NA,165
2021,Basilic,La Foa,NA,160.625
2021,Basilic,Mont-Dore,NA,175.51063829787233
2021,Basilic,Nouméa,NA,179.68882978723406
2021,Basilic,Païta,NA,163.1818181818182
2021,Betterave,Bourail,565.0961538461538,NA
2021,Betterave,Dumbéa,542.4489795918367,420
2021,Betterave,Koné,514.75,NA
2021,Betterave,La Foa,558.9423076923077,NA
2021,Betterave,Mont-Dore,575.921052631579,632.0967741935484
2021,Betterave,Nouméa,526.6240458015267,657.9874213836478
2021,Betterave,Païta,585.2777777777778,420
2021,Brocoli,Bourail,850.8181818181819,NA
2021,Brocoli,Dumbéa,839.636,789.4444444444445
2021,Brocoli,Koné,837.4069767441861,NA
2021,Brocoli,La Foa,930.7058823529412,NA
2021,Brocoli,Mont-Dore,868.5873786407767,890.2840909090909
2021,Brocoli,Nouméa,882.0837988826815,858.4044943820224
2021,Brocoli,Païta,942.7166666666667,817.3648648648649
2021,Carotte,Bourail,220.35294117647058,447.6666666666667
2021,Carotte,Dumbéa,312.3176470588235,428.5989010989011
2021,Carotte,Koné,294.5882352941176,440.5
2021,Carotte,Koumac,302.6470588235294,NA
2021,Carotte,La Foa,313.0882352941176,440
2021,Carotte,Mont-Dore,367.97596153846155,414.31162790697675
2021,Carotte,Nouméa,371.1784565916399,422.4065335753176
2021,Carotte,Païta,369.41726618705036,466.8425925925926
2021,Carotte,Poindimié,326.875,NA
2021,Cerise,Dumbéa,1995,NA
2021,Cerise,Nouméa,4106.379310344828,NA
2021,Cerise,Païta,4548.571428571428,NA
2021,Champignon,Bourail,NA,3403.921568627451
2021,Champignon,Dumbéa,NA,3177.764705882353
2021,Champignon,Koné,NA,3537.2929292929293
2021,Champignon,Koumac,NA,3645.021276595745
2021,Champignon,La Foa,NA,3282.3529411764707
2021,Champignon,Mont-Dore,NA,3170.3050847457625
2021,Champignon,Nouméa,NA,3363.9466666666667
2021,Chou : Autres,Dumbéa,1357.5,NA
2021,Chou : Autres,Koné,1950,NA
2021,Chou : Autres,Mont-Dore,718.5,NA
2021,Chou : Autres,Nouméa,1084.76,660.4705882352941
2021,Chou : Autres,Païta,980,400
2021,Chou De Chine,Bourail,NA,534
2021,Chou De Chine,Dumbéa,523.6524822695036,548.9268774703557
2021,Chou De Chine,Koné,NA,513.2539682539683
2021,Chou De Chine,La Foa,NA,534.2307692307693
2021,Chou De Chine,Mont-Dore,542.8333333333334,563.1504424778761
2021,Chou De Chine,Nouméa,537.5151515151515,556.1447368421053
2021,Chou De Chine,Païta,537.0454545454545,495.4770992366412
2021,Chou De Chine,Poindimié,NA,220
2021,Chou Rouge,Bourail,411.8888888888889,503.39285714285717
2021,Chou Rouge,Dumbéa,5317.664473684211,459.3958333333333
2021,Chou Rouge,Koné,345.44444444444446,514.6666666666666
2021,Chou Rouge,La Foa,354.35483870967744,250
2021,Chou Rouge,Mont-Dore,394.4230769230769,480.4954954954955
2021,Chou Rouge,Nouméa,413.7402298850575,467.23277909738715
2021,Chou Rouge,Païta,543.8235294117648,497.6923076923077
2021,Chou Vert,Bourail,376.5,358.14285714285717
2021,Chou Vert,Dumbéa,278.22429906542055,345.27777777777777
2021,Chou Vert,Koné,263.4590163934426,326.625
2021,Chou Vert,Koumac,331.47058823529414,NA
2021,Chou Vert,La Foa,265,306
2021,Chou Vert,Mont-Dore,324.4158878504673,327.2
2021,Chou Vert,Nouméa,312.51851851851853,328.23889739663093
2021,Chou Vert,Païta,328.73873873873873,325.64356435643566
2021,Chou Vert,Poindimié,378.52941176470586,312
2021,Chou-Fleur,Bourail,NA,633.4615384615385
2021,Chou-Fleur,Dumbéa,722.796052631579,682.8823529411765
2021,Chou-Fleur,Koné,680,643.9285714285714
2021,Chou-Fleur,La Foa,809,657.1428571428571
2021,Chou-Fleur,Mont-Dore,720.8661417322835,664.4214876033058
2021,Chou-Fleur,Nouméa,728.7006651884701,695.6304347826087
2021,Chou-Fleur,Païta,787.0394736842105,601
2021,Chouchoute,Bourail,NA,275.375
2021,Chouchoute,Dumbéa,NA,299.88262910798124
2021,Chouchoute,Koné,NA,285.9756097560976
2021,Chouchoute,La Foa,NA,288.6842105263158
2021,Chouchoute,Mont-Dore,NA,290.66265060240966
2021,Chouchoute,Nouméa,NA,332.7692307692308
2021,Chouchoute,Païta,NA,281.9117647058824
2021,"Ciboulette, Oignon Vert",Bourail,NA,178.34615384615384
2021,"Ciboulette, Oignon Vert",Dumbéa,NA,184.60227272727272
2021,"Ciboulette, Oignon Vert",Koné,NA,165.7608695652174
2021,"Ciboulette, Oignon Vert",La Foa,NA,173.75
2021,"Ciboulette, Oignon Vert",Mont-Dore,NA,176.7422680412371
2021,"Ciboulette, Oignon Vert",Nouméa,NA,218.04433497536945
2021,"Ciboulette, Oignon Vert",Païta,NA,163.26582278481013
2021,"Citron, Lime",Bourail,NA,541.3333333333334
2021,"Citron, Lime",Dumbéa,690.2121212121212,657.7557755775578
2021,"Citron, Lime",Koné,595,639.8639455782313
2021,"Citron, Lime",Koumac,NA,587.0212765957447
2021,"Citron, Lime",La Foa,NA,552.3456790123457
2021,"Citron, Lime",Mont-Dore,719.8376623376623,711.4876033057851
2021,"Citron, Lime",Nouméa,1458.2955589586525,676.5673289183223
2021,"Citron, Lime",Païta,827.2380952380952,759.3981481481482
2021,"Citron, Lime",Poindimié,NA,994.2857142857143
2021,Citrouille,Bourail,NA,332.27450980392155
2021,Citrouille,Dumbéa,NA,326.44897959183675
2021,Citrouille,Koné,NA,321.34615384615387
2021,Citrouille,La Foa,NA,292.40384615384613
2021,Citrouille,Mont-Dore,NA,331.64772727272725
2021,Citrouille,Nouméa,387.05882352941177,330.9921630094044
2021,Citrouille,Païta,353.75,343.0722891566265
2021,Combawa,Bourail,NA,825.9375
2021,Combawa,Dumbéa,NA,894.2727272727273
2021,Combawa,Koné,NA,797.25
2021,Combawa,La Foa,NA,100
2021,Combawa,Mont-Dore,NA,832.3684210526316
2021,Combawa,Nouméa,NA,680.9006622516556
2021,Combawa,Païta,NA,811.5
2021,Concombre,Bourail,NA,293.22033898305085
2021,Concombre,Dumbéa,461.9016393442623,321.71117166212537
2021,Concombre,Koné,NA,287.58620689655174
2021,Concombre,Koumac,NA,334.8888888888889
2021,Concombre,La Foa,NA,247.85714285714286
2021,Concombre,Mont-Dore,355.7113402061856,320.8543689320388
2021,Concombre,Nouméa,381.51552795031057,330.80376124284544
2021,Concombre,Païta,403.48571428571427,380.1925465838509
2021,Concombre,Poindimié,NA,586.6666666666666
2021,Corossol,Bourail,550,NA
2021,Corossol,Dumbéa,590.3571428571429,NA
2021,Corossol,Koné,935,NA
2021,Corossol,La Foa,550,NA
2021,Corossol,Mont-Dore,550,NA
2021,Corossol,Nouméa,693.1034482758621,NA
2021,Corossol,Païta,707,NA
2021,Courgette,Bourail,573,635.8
2021,Courgette,Dumbéa,660.4615384615385,587.6435045317221
2021,Courgette,Koné,628.1176470588235,629.5961538461538
2021,Courgette,La Foa,581.25,453.93617021276594
2021,Courgette,Mont-Dore,665.5357142857143,589.4666666666667
2021,Courgette,Nouméa,626.1917098445596,556.5255536626917
2021,Courgette,Païta,632.3529411764706,535.6852791878173
2021,Courgette,Poindimié,NA,830
2021,Cresson,Bourail,NA,199.94117647058823
2021,Cresson,Dumbéa,NA,230.70945945945945
2021,Cresson,Koné,NA,217.7
2021,Cresson,La Foa,NA,185.88235294117646
2021,Cresson,Mont-Dore,NA,217.7
2021,Cresson,Nouméa,NA,250.04406779661016
2021,Cresson,Païta,NA,485.94444444444446
2021,Céleri,Bourail,NA,489
2021,Céleri,Dumbéa,529.5679012345679,529.7083333333334
2021,Céleri,Koné,NA,478.64864864864865
2021,Céleri,La Foa,NA,469.86842105263156
2021,Céleri,Mont-Dore,551.9277108433735,532.9296875
2021,Céleri,Nouméa,564.6190476190476,529.5038759689922
2021,Céleri,Païta,558.9772727272727,473.2
2021,Endive,Bourail,NA,1043.5897435897436
2021,Endive,Dumbéa,888.4571428571429,951.0927835051547
2021,Endive,Koné,NA,990.625
2021,Endive,La Foa,NA,1294
2021,Endive,Mont-Dore,427.17391304347825,1021.5873015873016
2021,Endive,Nouméa,462.27405247813414,982.6887755102041
2021,Endive,Païta,442.6923076923077,1107
2021,Fraise,Bourail,NA,1295
2021,Fraise,Koné,NA,1295
2021,Fraise,Mont-Dore,NA,1295
2021,Fraise,Nouméa,NA,1295
2021,Framboise,Bourail,8891.666666666668,NA
2021,Framboise,Dumbéa,7966.666666666667,NA
2021,Framboise,Koné,8177.777777777778,NA
2021,Framboise,La Foa,9300,NA
2021,Framboise,Mont-Dore,9966.666666666668,NA
2021,Framboise,Nouméa,8125.490196078432,NA
2021,"Fruit De La Passion, Pomme-Liane",Bourail,NA,789.4444444444445
2021,"Fruit De La Passion, Pomme-Liane",Dumbéa,NA,864.2537313432836
2021,"Fruit De La Passion, Pomme-Liane",Koné,NA,890.4166666666666
2021,"Fruit De La Passion, Pomme-Liane",La Foa,NA,640
2021,"Fruit De La Passion, Pomme-Liane",Mont-Dore,NA,884.8717948717949
2021,"Fruit De La Passion, Pomme-Liane",Nouméa,NA,865.6435643564356
2021,"Fruit De La Passion, Pomme-Liane",Païta,NA,785.3333333333334
2021,"Fruit Du Dragon, Pitaya",Bourail,NA,943.3333333333334
2021,"Fruit Du Dragon, Pitaya",Dumbéa,695,845
2021,"Fruit Du Dragon, Pitaya",Koné,NA,951
2021,"Fruit Du Dragon, Pitaya",Mont-Dore,NA,875
2021,"Fruit Du Dragon, Pitaya",Nouméa,569.3137254901961,692.2463768115942
2021,"Fruit Du Dragon, Pitaya",Païta,NA,584
2021,Fruit Exotique : Autres,Bourail,NA,158.20754716981133
2021,Fruit Exotique : Autres,Dumbéa,NA,223.78039215686275
2021,Fruit Exotique : Autres,Koné,NA,203.9344262295082
2021,Fruit Exotique : Autres,La Foa,NA,159.52830188679246
2021,Fruit Exotique : Autres,Mont-Dore,NA,253.76373626373626
2021,Fruit Exotique : Autres,Nouméa,NA,413.8760907504363
2021,Fruit Exotique : Autres,Païta,1112,417.2916666666667
2021,Fruit Frais : Autres,Dumbéa,1035,NA
2021,Fruit Frais : Autres,Mont-Dore,995,NA
2021,Fruit Frais : Autres,Nouméa,1156.2727272727273,NA
2021,Gingembre,Bourail,1121.7441860465117,NA
2021,Gingembre,Dumbéa,914.0245098039215,NA
2021,Gingembre,Koné,1070.4878048780488,NA
2021,Gingembre,La Foa,1059.2222222222222,NA
2021,Gingembre,Mont-Dore,850.2528089887641,NA
2021,Gingembre,Nouméa,893.1672932330827,NA
2021,Gingembre,Païta,1072.549019607843,NA
2021,Haricot Vert,Bourail,NA,695
2021,Haricot Vert,Dumbéa,999.3333333333334,1039.655172413793
2021,Haricot Vert,Koné,NA,750
2021,Haricot Vert,La Foa,NA,762.0833333333334
2021,Haricot Vert,Mont-Dore,1111.1904761904761,996.4705882352941
2021,Haricot Vert,Nouméa,1026.372950819672,1023.121546961326
2021,Haricot Vert,Païta,1002.5,1043.1764705882354
2021,Herbe Aromatique : Autres,Bourail,NA,180.76923076923077
2021,Herbe Aromatique : Autres,Dumbéa,NA,162.09677419354838
2021,Herbe Aromatique : Autres,Koné,NA,195.58064516129033
2021,Herbe Aromatique : Autres,La Foa,NA,190
2021,Herbe Aromatique : Autres,Mont-Dore,NA,158.15686274509804
2021,Herbe Aromatique : Autres,Nouméa,NA,232.87138263665594
2021,Herbe Aromatique : Autres,Païta,NA,162
2021,Igname,Bourail,NA,1053.936170212766
2021,Igname,Dumbéa,NA,967.9094827586207
2021,Igname,Koné,NA,1006.25
2021,Igname,Koumac,NA,1173.3333333333333
2021,Igname,La Foa,NA,1053.061224489796
2021,Igname,Mont-Dore,NA,1024.7761194029852
2021,Igname,Nouméa,NA,1006.3166666666667
2021,Igname,Païta,NA,1028.5416666666667
2021,Kiwi,Bourail,652.5542168674699,NA
2021,Kiwi,Dumbéa,653,NA
2021,Kiwi,Koné,665.1685393258427,NA
2021,Kiwi,La Foa,637.8571428571429,NA
2021,Kiwi,Mont-Dore,649.8771929824561,NA
2021,Kiwi,Nouméa,690.9017341040462,NA
2021,Kiwi,Païta,696.3005780346821,NA
2021,Letchi,Dumbéa,NA,1182.9473684210527
2021,Letchi,Mont-Dore,NA,1230.9
2021,Letchi,Nouméa,NA,1332.9166666666667
2021,Letchi,Païta,NA,1580
2021,Légume Frais : Autres,Dumbéa,1210.6756756756756,NA
2021,Légume Frais : Autres,Mont-Dore,1045.8823529411766,NA
2021,Légume Frais : Autres,Nouméa,1263.452380952381,NA
2021,Légume Frais : Autres,Païta,1180,NA
2021,Légume Vert : Autres,Bourail,970,NA
2021,Légume Vert : Autres,Dumbéa,976.5441176470588,747.3529411764706
2021,Légume Vert : Autres,Koné,910.5555555555555,NA
2021,Légume Vert : Autres,La Foa,875,NA
2021,Légume Vert : Autres,Mont-Dore,995.7272727272727,986.875
2021,Légume Vert : Autres,Nouméa,811.0592255125284,670.7919463087248
2021,Légume Vert : Autres,Païta,1022.112676056338,828.7234042553191
2021,"Mandarine, Clémentine",Bourail,541.5675675675676,577.2857142857143
2021,"Mandarine, Clémentine",Dumbéa,606.6756756756756,744.8760330578513
2021,"Mandarine, Clémentine",Koné,623.804347826087,644.5
2021,"Mandarine, Clémentine",La Foa,533.7142857142857,731.2068965517242
2021,"Mandarine, Clémentine",Mont-Dore,660.6818181818181,712.4015748031496
2021,"Mandarine, Clémentine",Nouméa,902.0751341681574,680.0309278350516
2021,"Mandarine, Clémentine",Païta,642.9719626168225,696.3953488372093
2021,Mangue,Bourail,NA,763.6363636363636
2021,Mangue,Dumbéa,NA,741.0253164556962
2021,Mangue,Koné,NA,762.0833333333334
2021,Mangue,La Foa,NA,638.3333333333334
2021,Mangue,Mont-Dore,NA,756.875
2021,Mangue,Nouméa,NA,745.3831168831168
2021,Mangue,Païta,NA,693.3333333333334
2021,Manioc,Dumbéa,NA,595
2021,Manioc,Mont-Dore,NA,592.1428571428571
2021,Manioc,Nouméa,NA,591.1797752808989
2021,Manioc,Païta,NA,595
2021,Maïs,Dumbéa,NA,333.0769230769231
2021,Maïs,Nouméa,NA,285
2021,Melon,Bourail,714.8604651162791,776.2424242424242
2021,Melon,Dumbéa,566.8924050632911,792.5
2021,Melon,Koné,555.5909090909091,657.5
2021,Melon,La Foa,656.3095238095239,772.6190476190476
2021,Melon,Mont-Dore,5033.8,815.7377049180328
2021,Melon,Nouméa,592.0790378006873,743.8734567901234
2021,Melon,Païta,646.551724137931,670.5357142857143
2021,Menthe,Bourail,NA,174.12
2021,Menthe,Dumbéa,NA,168.2173913043478
2021,Menthe,Koné,NA,165.78125
2021,Menthe,La Foa,NA,151.36363636363637
2021,Menthe,Mont-Dore,NA,183.3116883116883
2021,Menthe,Nouméa,NA,179.9174041297935
2021,Menthe,Païta,NA,162
2021,Navet,Bourail,NA,419.1458333333333
2021,Navet,Dumbéa,NA,441.8348623853211
2021,Navet,Koné,NA,407.5869565217391
2021,Navet,La Foa,NA,447.5
2021,Navet,Mont-Dore,NA,452.89719626168227
2021,Navet,Nouméa,NA,439.0327868852459
2021,Navet,Païta,NA,451.61971830985914
2021,Nectarine,Bourail,645.7142857142857,NA
2021,Nectarine,Dumbéa,770.0892857142857,NA
2021,Nectarine,Koné,781.3478260869565,NA
2021,Nectarine,La Foa,808.75,NA
2021,Nectarine,Mont-Dore,773.3333333333334,NA
2021,Nectarine,Nouméa,620.6466876971609,NA
2021,Nectarine,Païta,789.1666666666666,NA
2021,Oignon Blanc,Dumbéa,NA,389
2021,Oignon Blanc,Mont-Dore,NA,447.6595744680851
2021,Oignon Blanc,Nouméa,580,454.5467422096317
2021,Oignon Blanc,Païta,580,NA
2021,Oignon Jaune,Bourail,268,515
2021,Oignon Jaune,Dumbéa,229.23333333333332,421.98
2021,Oignon Jaune,Koné,270.63461538461536,487.75
2021,Oignon Jaune,Koumac,NA,429.5652173913044
2021,Oignon Jaune,La Foa,280.5,150
2021,Oignon Jaune,Mont-Dore,259.15811965811963,408.0833333333333
2021,Oignon Jaune,Nouméa,268.64835164835165,400.5851063829787
2021,Oignon Jaune,Païta,252.33870967741936,279.72527472527474
2021,Oignon Jaune,Poindimié,NA,434.09090909090907
2021,Oignon Rouge,Bourail,250,NA
2021,Oignon Rouge,Dumbéa,268.3333333333333,NA
2021,Oignon Rouge,Koné,250.5737704918033,NA
2021,Oignon Rouge,La Foa,243.59375,NA
2021,Oignon Rouge,Mont-Dore,287.3076923076923,NA
2021,Oignon Rouge,Nouméa,310.7351778656126,794.8901098901099
2021,Oignon Rouge,Païta,352.57575757575756,NA
2021,Orange,Bourail,480.1333333333333,550.5116279069767
2021,Orange,Dumbéa,492.9133858267717,554.9032258064516
2021,Orange,Koné,509.25,530.64
2021,Orange,Koumac,NA,602.2222222222222
2021,Orange,La Foa,511.2903225806452,540.6944444444445
2021,Orange,Mont-Dore,520.5357142857143,584.1603375527426
2021,Orange,Nouméa,540.5031185031185,566.7367601246106
2021,Orange,Païta,495,562.1764705882352
2021,Orange,Poindimié,NA,542.5
2021,"Pamplemousse, Pomélo",Bourail,764.5,513.8
2021,"Pamplemousse, Pomélo",Dumbéa,680.8522727272727,451.5652173913044
2021,"Pamplemousse, Pomélo",Koné,643.3783783783783,495.8
2021,"Pamplemousse, Pomélo",La Foa,516.6666666666666,459.6875
2021,"Pamplemousse, Pomélo",Mont-Dore,547.2826086956521,496.06796116504853
2021,"Pamplemousse, Pomélo",Nouméa,580.5930232558139,495.11764705882354
2021,"Pamplemousse, Pomélo",Païta,565.8333333333334,431.4166666666667
2021,Papaye,Bourail,NA,262.7096774193548
2021,Papaye,Dumbéa,507.5,277.803738317757
2021,Papaye,Koné,NA,288.2692307692308
2021,Papaye,La Foa,NA,255.27777777777777
2021,Papaye,Mont-Dore,NA,266.16379310344826
2021,Papaye,Nouméa,364.54545454545456,303.0056179775281
2021,Papaye,Païta,NA,605.8333333333334
2021,Pastèque,Bourail,NA,344.8292682926829
2021,Pastèque,Dumbéa,382.60869565217394,363.74056603773585
2021,Pastèque,Koné,NA,333.71875
2021,Pastèque,Koumac,NA,304.44444444444446
2021,Pastèque,La Foa,NA,343.95348837209303
2021,Pastèque,Mont-Dore,422.7142857142857,357.9559748427673
2021,Pastèque,Nouméa,370.51020408163265,366.59158415841586
2021,Pastèque,Païta,401.42857142857144,345.5208333333333
2021,Pastèque,Poindimié,NA,350.7692307692308
2021,Patate Carry,Bourail,NA,707.3846153846154
2021,Patate Carry,Dumbéa,NA,807.8
2021,Patate Carry,Koné,NA,816.9111111111112
2021,Patate Carry,Koumac,NA,738.2142857142857
2021,Patate Carry,La Foa,NA,655.1935483870968
2021,Patate Carry,Mont-Dore,NA,804.0728476821192
2021,Patate Carry,Nouméa,NA,802.0467091295117
2021,Patate Carry,Païta,NA,804.8474576271186
2021,Patate Carry,Poindimié,NA,777.6923076923077
2021,Patate Douce,Bourail,NA,718.2894736842105
2021,Patate Douce,Dumbéa,NA,782.5886524822695
2021,Patate Douce,Koné,NA,764
2021,Patate Douce,Koumac,NA,661.1538461538462
2021,Patate Douce,La Foa,NA,772.0212765957447
2021,Patate Douce,Mont-Dore,NA,816.8918918918919
2021,Patate Douce,Nouméa,NA,816.3262910798122
2021,Patate Douce,Païta,NA,772.4626865671642
2021,Patate Douce,Poindimié,NA,640
2021,Persil,Dumbéa,NA,277.258064516129
2021,Persil,Nouméa,NA,204.52380952380952
2021,Persil,Païta,NA,162
2021,Piment,Bourail,NA,535
2021,Piment,Dumbéa,NA,1727.7272727272727
2021,Piment,Koné,NA,616
2021,Piment,La Foa,NA,1783.8
2021,Piment,Mont-Dore,NA,1695
2021,Piment,Nouméa,NA,1516.4473684210527
2021,Piment,Païta,NA,2250
2021,Poire,Bourail,438.91,NA
2021,Poire,Dumbéa,430.4329411764706,NA
2021,Poire,Koné,457.8255033557047,NA
2021,Poire,La Foa,428.1521739130435,NA
2021,Poire,Mont-Dore,405.46633416458855,NA
2021,Poire,Nouméa,408.4006134969325,NA
2021,Poire,Païta,497.4175824175824,NA
2021,Poireau,Bourail,854.2162162162163,919.4285714285714
2021,Poireau,Dumbéa,857.3913043478261,1056.954887218045
2021,Poireau,Koné,808.1025641025641,918
2021,Poireau,La Foa,924.7368421052631,1022.0454545454545
2021,Poireau,Mont-Dore,927.9084967320262,1026.068376068376
